brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,brown,black,"I sooooo wanted to LOVE this BUT, no its tooooo dry for my skin leaves it tight and almost casket ready... I know but, it gives me that washed out look so sad :( this is NOT for me Darn!!!  I need somethng with more moisture",acne,dark,combination,2,BAngieBB
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,green,brunette,"I got a sample of this foundation last week. After the 1st wear I was in love! I actually went to Sephora yesterday an bought the full size :)  It doesn't settle into my forehead lines (which almost every foundation does,this is to be expected I guess)",redness,light,dry,5,Makupaddict6
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,hazel,brunette,"Normally I wouldn't splurge this much on foundation, but when Fenty was sold out of my color when I went to restock, my go-to girl at my local store recommended I try this and I am SO glad she did!  I have tried so many matte foundations for oily skin, and this is by far the best.  It goes on like a dream.  I apply it with a makeup drop silicone applicator, and use a Sephora pro #56 to blend out any lines.  This foundation lasts me 14  hours working as a  hairstylist who is constantly sweating throughout the day with minimal blotting, and it matches my skin tone perfectly.  10/10 recommend any oily girls out there try this!",acne,medium,oily,5,tinacif
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,brown,brunette,"I have sensitive, combination, acne-prone skin. Needless to say, I can’t just use any foundation. This has a beautiful finish, feels light-weight and it’s great for everyday. The reason I gave it 4 stars instead of 5 is due to the fact that I have dark spots and those were still “peeking through” the foundation. And even though I went back and added another layer the coverage just wasn’t there. Perhaps I’m used to the fuller coverage foundations. (Clinique Even Better, Bareminerals Pro, Mac Studio Fix)  but nonetheless, still a good one to have in my collection because it is such a nice finish, has spf, didn’t cause any breakouts and layers beautifully with the rest of my make up.",acne,deep,combination,4,almondbeauty
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,green,brunette,This foundation is overall great although it claims to be full coverage and it takes about 3 to 4 layers for it to be for coverage but I don’t mind that because I can afford it but keep in mind if you’re on a tight budget this probably isn’t the foundation that’ll last you a long time also you definitely have to set it with powder because it gets extremely sticky for some reason it’s very strange but it is the most natural absolutely natural full coverage foundation I’ve ever seen it literally looks like you’re not wearing anything,acne,light,combination,4,Emiliaxoxo
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,brown,black,"Got a sample when I went into Sephora just to make sure I liked it before spending the $$. And I must say it’s amazing ! I’m warm honey and ir matches my skin and undertones amazingly ! I use to be a die hard fan of their foundation stick for 5  years but was taking up to much of my time to blend it out in the morning. When I got this all it took was 1 layer and few extra spots on the areas that needed it and voila! My skin looks so natural as if I wasn’t wearing foundation at all, it covers pretty well I’d say a medium to full. It has some dewy-ness to it,   Not completely matte but a little setting powder does the trick . Over all I will be repurchasing",acne,olive,normal,5,ela1230
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,blue,blonde,"This foundation is not Full coverage at all, did not blend easily at all! Dried down fast making application Difficult product was water like but once dry felt like. Layer on ur skin . Any dry sports i had showed horribly. This was the first time I’ve ever uses a bobby a brown product and i was not impressed  this was by far one of the worst high end foundations I’ve tried!!",acne,light,oily,1,Emakeup5
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,brown,brunette,Got it as a free sample! Immediately made my mom to get me one lol.,unevenSkinTones,fair,normal,5,3milia
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,hazel,brunette,"I love this foundation! I have patchy  rosacea on my lower cheeks and i have the hardest time finding foundations that can really cover it without caking it on. As well as I have oily, freckly skin and get occasional hormonal  acne. This covers my acne scars doesnt cause me to breakout. It give a flawless natural finish and not much product is required. I love the verity of shades and their undertones. And i might be crazy but It almost has a lavender scent to it!",acne,light,oily,5,sampal2021
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,blue,blonde,"I don't even know where to begin - this is the perfect foundation. This makes my skin look just like natural skin but better. I use the Makeup Forever Step 1 smoothing and redness correcting primers and apply this foundation with a Beauty Blender. I only need two or three pumps to cover my entire face beautifully. This is also a perfect match. When I say perfect match, I mean, per-fec-tion. I don't see a single line on my jaw, it matched my neck and chest flawlessly, it doesn't settle into fine lines or wrinkles. It's just perfect. I have nothing wrong to say about this. I think if you find your shade then you won't need any other foundation ever. This is perfect for the person who doesn't want a hassle and they just want to apply their tried and true products and not have a care in the world. I highly, highly recommend this product.",acne,light,combination,5,KatieHartley
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,green,brunette,"Really good for my combination skin, but wouldn’t consider this full coverage. You’d have to pump quite a few times to get it to full coverage. I love how natural it looks, not cakey. It’s matte but also gives my skin a little glow.",pores,fair,combination,4,Shelbybrookeg
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,,brunette,This product is very comfortable to wear. It doesn’t look cakey,acne,tan,combination,5,MaddieRosner
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,blue,blonde,"I was so excited to try, but wasn't a fan.  It felt tacky on my skin all day.......it never really set.  The next day I tried with powder, but still felt tacky.  Had to return.",acne,light,combination,3,barbraloo
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,brown,brunette,"hard to blend, low coverage, cakey, not weightless and not matte. I can feel it on my skin, it emphasizes pores that i didnt even realize i had. would not repurchase.",acne,olive,dry,1,isaibs
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,hazel,blonde,This product works very well.  It goes on smoothly (I use moisturizer and primer first) and it has a spf 15.,aging,light,combination,5,leilab
Bobbi Brown,Makeup,P427430,109,$46.00,3.9908,Skin Long-Wear Weightless Foundation SPF 15,brown,brunette,If youre looking for full coverage this is not it. Its definitely a medium coverage. I tried building it but couldnt reach to a full coverage. My skin looked so bland and dull. Not matte but also not radiant. I'd say its more of a skin like finish. This ultimately means your skin wont look airbrushed or smooth. You see your skin peeking through the foundation. Didnt last very long either. Maybe 4 hrs tops. Overall if you have fairly nice even skin and are looking for something more natural with a medium coverage then this would be fine. If youre like me and you want full coverage matte and smoothing then stay away.,,olive,oily,2,KayCohen25
